id,date,price,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated,zipcode,latitude,longitude,sqft_house,sqft_lot,sqft_no_basement,sqft_basement,sqft_house_after_2015,sqft_lot_after_2015
7129301578,20140521T000000,495000,3,3.5,2,0,3,3,8,1997,0,98118,47.5137,-122.252,2380,6250,1670,710,2540,4010
7129304105,20140729T000000,285000,4,2,1,0,1,3,7,1925,2004,98118,47.5183,-122.265,1760,5500,780,980,1510,5500
7131300025,20140521T000000,210000,3,1,1,0,0,4,6,1916,0,98118,47.5166,-122.269,1240,4842,1240,0,1540,5110
7131300032,20150306T000000,235000,4,2,1,0,0,3,7,1955,0,98118,47.5163,-122.268,1540,9279,1540,0,1540,5110
7131300035,20140512T000000,210000,3,2.5,2,0,0,3,7,2004,0,98118,47.5165,-122.268,1040,2643,720,320,1540,5110
7133300380,20150209T000000,635000,4,2.5,2,0,0,3,8,2014,0,98144,47.5902,-122.311,2500,4000,2500,0,1480,4300
7137900410,20150429T000000,190000,3,1,1,0,0,3,7,1983,0,98092,47.3188,-122.174,950,7610,950,0,1360,7938
7137970210,20150327T000000,289999,3,2,1,0,0,3,8,1995,0,98092,47.3248,-122.169,1490,9285,1490,0,2040,6681
7138000170,20150102T000000,147500,3,1.5,1,0,0,3,7,1960,0,98198,47.397,-122.299,1230,10125,1230,0,1970,10125
7140200450,20141231T000000,272000,4,2.75,1,0,0,4,7,1980,0,98030,47.3703,-122.171,1810,7350,1200,610,1750,7350
7140600020,20150414T000000,245000,3,1,1,0,0,4,6,1959,0,98002,47.2934,-122.215,990,9599,990,0,1216,10364
7140600190,20140905T000000,233500,3,1.5,1,0,0,4,6,1957,0,98002,47.2903,-122.214,1580,10517,1580,0,1400,10658
7140600225,20150217T000000,137000,3,1,1,0,0,4,6,1959,0,98002,47.2921,-122.215,1300,10125,1300,0,1300,10125
7147600220,20140626T000000,230000,3,1,1,0,0,4,7,1956,0,98188,47.4432,-122.282,1060,9946,1060,0,1310,10619
7148200040,20150210T000000,173000,4,2,1,0,0,5,7,1957,0,98188,47.4413,-122.277,1200,8460,1200,0,1350,8623
7148700050,20150126T000000,340000,3,1.75,1,0,0,3,7,1952,0,98155,47.7525,-122.315,2650,7378,1460,1190,1600,7616
7148700160,20140512T000000,341000,3,1.5,1.5,0,0,4,7,1952,0,98155,47.7535,-122.314,1720,7119,1720,0,1590,7616
7153400100,20150219T000000,315000,3,2.75,1,0,0,3,7,1980,0,98003,47.258,-122.305,1780,15114,1080,700,1792,10155
7156200005,20150402T000000,575000,3,1,1,0,0,3,7,1954,0,98125,47.705,-122.299,1740,9163,1740,0,1490,6509
7170200080,20140617T000000,435000,2,1,1,0,0,3,7,1928,0,98115,47.6797,-122.292,1230,3800,1230,0,1610,3800
7170200085,20150327T000000,481203,2,1,1,0,0,3,7,1929,0,98115,47.6798,-122.292,940,3800,940,0,1680,3800
7174800094,20150420T000000,525000,1,1.5,1,0,0,3,8,1940,0,98105,47.6653,-122.305,1030,5923,1030,0,2650,5000
7183000060,20150325T000000,260000,4,2.5,1,0,2,3,8,1964,0,98003,47.3367,-122.332,2360,9647,1530,830,2580,9680
7197300105,20140502T000000,550000,4,2.5,1,0,0,4,7,1976,0,98052,47.683,-122.114,1940,10500,1140,800,2200,10500
7197350050,20140701T000000,507500,3,1.75,1,0,0,3,8,1977,0,98052,47.6617,-122.137,1990,9594,1190,800,1930,9765
7199320600,20140519T000000,588000,3,2.25,1,0,0,4,7,1977,0,98052,47.6939,-122.126,2030,7350,1190,840,1950,7350
7199340480,20141029T000000,495000,3,2.25,1,0,0,4,7,1979,0,98052,47.6977,-122.126,1780,8050,1230,550,1780,7200
7200001005,20150501T000000,593777,3,1.75,1,0,0,4,7,1964,0,98052,47.684,-122.113,1510,10450,1510,0,1310,9450
7201800280,20140715T000000,409950,3,1.75,1,0,0,4,7,1969,0,98052,47.6993,-122.13,1320,6030,1320,0,1840,6565
7201800300,20140909T000000,397500,3,1.75,1,0,0,3,7,1969,0,98052,47.6991,-122.13,1300,8480,1300,0,1740,7280
7202290140,20140728T000000,455800,3,2.5,2,0,0,3,7,2002,0,98053,47.6866,-122.043,1690,4584,1690,0,1600,3164
7202300040,20140804T000000,808000,4,2.5,2,0,0,3,9,2003,0,98053,47.6857,-122.045,3480,6262,3480,0,3490,6629
7202331050,20140924T000000,550000,3,2.5,2,0,0,3,7,2003,0,98053,47.6825,-122.038,2360,4080,2360,0,2290,4080
7202340190,20150219T000000,531800,3,2.5,2,0,0,3,7,2004,0,98053,47.6783,-122.032,1930,5344,1930,0,2410,5080
7202340960,20140908T000000,581000,3,2.5,2,0,0,3,7,2004,0,98053,47.6799,-122.034,2600,4438,2600,0,2600,4904
7202341110,20150313T000000,702000,4,2.5,2,0,0,3,7,2004,0,98053,47.6802,-122.034,3280,5876,3280,0,2600,5000
7202360010,20140707T000000,866000,4,3.25,2,0,0,3,9,2004,0,98053,47.6784,-122.026,3990,9786,3990,0,3920,8200
7202360170,20140523T000000,788600,4,2.75,2,0,0,3,9,2005,0,98053,47.6818,-122.025,3500,7200,3500,0,3920,7666
7202430150,20140709T000000,740000,4,2.5,2,0,0,3,9,1997,0,98052,47.6649,-122.135,3360,15091,3360,0,1930,9936
7203000200,20141212T000000,325000,3,1.5,1,0,0,5,7,1966,0,98003,47.3454,-122.314,1890,7650,1890,0,1510,7560
7203000465,20141018T000000,245000,3,2,2,0,0,4,7,1972,0,98003,47.346,-122.315,1450,9333,1450,0,1910,7701
7203000640,20140918T000000,215000,4,1,1,0,0,4,7,1969,0,98003,47.3437,-122.316,1130,7400,1130,0,1540,7379
7203100850,20150427T000000,840000,4,3.25,2,0,0,3,9,2010,0,98053,47.6944,-122.022,3500,5960,3500,0,3390,6856
7203102080,20141217T000000,305000,2,1,2,0,0,3,7,2008,0,98053,47.6971,-122.026,1290,3140,1290,0,1290,2628
7203102140,20150429T000000,300000,2,1,2,0,0,3,7,2008,0,98053,47.6972,-122.025,1290,2482,1290,0,1290,2482
7203140420,20150128T000000,385000,3,2.5,2,0,0,3,7,2010,0,98053,47.6875,-122.015,1740,4145,1740,0,1740,4045
7203220030,20140724T000000,963990,4,3.25,2,0,0,3,9,2014,0,98053,47.685,-122.016,3830,6765,3830,0,3830,6507
7207900030,20140609T000000,400000,4,3.5,2.5,0,0,3,8,2013,0,98056,47.5044,-122.17,2370,3692,2370,0,2520,5425
7211340030,20150428T000000,300000,3,1,1,0,0,3,6,1979,0,98014,47.6453,-121.912,1010,10168,1010,0,1180,10318
7211350130,20140619T000000,310000,4,1.5,1,0,0,3,6,1980,0,98014,47.6462,-121.909,1220,9600,1220,0,1180,9000
7212650510,20150403T000000,325000,4,2.5,2,0,0,3,8,1993,0,98003,47.267,-122.31,1830,7762,1830,0,2109,8966
7212651210,20141106T000000,320000,4,2.75,1,0,0,3,8,1992,0,98003,47.266,-122.307,2150,9163,1340,810,2260,7750
7212652180,20140701T000000,314500,3,2,1,0,0,3,8,1993,0,98003,47.2681,-122.31,2050,13303,2050,0,2180,11590
7212660960,20140814T000000,297000,3,2.5,2,0,0,3,8,1994,0,98003,47.267,-122.312,1840,8234,1840,0,1940,7601
7214400005,20150313T000000,663500,2,1,1,0,0,3,7,1946,0,98115,47.6784,-122.304,1310,5200,910,400,1320,4794
7214700160,20140509T000000,610000,3,3,1,0,0,4,8,1976,0,98077,47.7591,-122.073,2480,45302,1620,860,1260,14100
7214810150,20141002T000000,428000,3,1.75,1,0,0,3,7,1979,0,98072,47.7562,-122.145,2120,9350,1280,840,2200,9000
7214810350,20141017T000000,467000,5,2.25,1,0,0,3,7,1979,0,98072,47.7564,-122.144,2500,13500,1850,650,2300,9750
7215420160,20140701T000000,445000,4,2.5,2,0,0,3,8,1994,0,98042,47.3424,-122.077,2280,42077,2280,0,2280,36236
7215420590,20150504T000000,530000,4,2.5,2,0,0,3,9,1995,0,98042,47.3401,-122.067,2940,35996,2940,0,2890,35089
7215720420,20150304T000000,640000,4,2.5,2,0,0,3,9,1999,0,98075,47.5992,-122.019,2210,7722,2210,0,2970,8683
7215722010,20150226T000000,566000,3,2.5,2,0,0,3,8,1999,0,98075,47.5985,-122.016,1560,5259,1560,0,2170,5461
7215730090,20140609T000000,700000,4,3,2,0,0,3,9,2000,0,98075,47.5972,-122.018,3150,7778,3150,0,2970,6500
7215730310,20140714T000000,726000,5,3,2,0,0,3,9,2000,0,98075,47.598,-122.019,2970,10335,2970,0,2970,10335
7215730430,20140903T000000,705000,4,3,2,0,0,3,9,2001,0,98075,47.5959,-122.018,3150,9318,3150,0,3150,9318
7217400389,20150401T000000,547500,3,3.25,2,0,0,3,8,2007,0,98122,47.6127,-122.299,1720,1977,1360,360,1720,3420
7221400285,20150209T000000,265000,2,1,1,0,2,3,6,1957,0,98055,47.4741,-122.2,820,8423,820,0,1960,9140
7221400495,20140717T000000,400000,3,1.75,1,0,0,4,8,1959,0,98055,47.4742,-122.198,2110,19600,2110,0,880,10077
7224000950,20141103T000000,238950,2,1,1,0,0,3,5,1938,0,98055,47.4909,-122.203,810,4838,810,0,890,4838
7227800065,20141016T000000,199000,4,2,1,0,0,3,5,1943,0,98056,47.5093,-122.182,1440,9477,1440,0,1440,9546
7227800110,20150409T000000,315000,6,2,1,0,0,4,5,1943,0,98056,47.5096,-122.178,1750,17685,1750,0,1750,9209
7227800660,20140522T000000,300000,6,2,1,0,0,4,5,1943,0,98056,47.4919,-122.181,2040,10812,2040,0,1440,10200
7227801581,20140507T000000,305450,3,2.5,2,0,0,3,7,2013,0,98056,47.507,-122.181,1600,3573,1600,0,1500,11089
7227802030,20140623T000000,350000,7,3,1,0,2,3,7,1963,0,98056,47.5102,-122.183,2800,9569,1400,1400,2150,7333
7228500094,20141212T000000,278000,4,2,1,0,0,3,7,1943,0,98122,47.6147,-122.302,1480,6324,1480,0,1480,3600
7229100040,20140729T000000,300000,5,2.5,1.5,0,0,5,7,1963,0,98058,47.4495,-122.17,2093,10350,2093,0,1520,10350
7229800066,20140819T000000,439950,4,2.25,2,0,0,3,7,1985,0,98059,47.477,-122.116,2780,15075,2780,0,1650,25542
7229900145,20141216T000000,430000,4,2.5,1.5,0,0,5,8,1962,0,98059,47.4821,-122.108,2010,16020,2010,0,1420,16020
7229900885,20141103T000000,313000,3,1,1,0,0,4,7,1968,0,98059,47.4808,-122.099,1510,10369,1010,500,1510,16057
7229900925,20141010T000000,381000,3,1.75,1,0,0,4,7,1967,0,98059,47.4817,-122.097,2700,18246,1510,1190,1620,16986
7230300100,20140826T000000,320000,3,2,1,0,0,5,7,1972,0,98059,47.4703,-122.112,1820,17600,1820,0,2190,17440
7230400430,20140930T000000,322400,3,1.75,1,0,0,4,8,1964,0,98059,47.4706,-122.1,1710,15844,1710,0,1990,20359
7231501665,20150403T000000,277000,4,1,1.5,0,0,3,6,1925,0,98055,47.4768,-122.206,1500,5750,1500,0,1330,5750
7234601166,20140807T000000,485500,2,1.5,2,0,0,3,8,2006,0,98122,47.617,-122.309,1340,1286,1190,150,1460,1245
7234601445,20140623T000000,685000,2,1.5,1,0,2,3,7,1943,0,98122,47.6133,-122.308,1300,1676,1300,0,1260,1740
7237301210,20141118T000000,266490,3,2.5,2,0,0,3,7,2004,0,98042,47.3715,-122.126,1810,4113,1810,0,1880,4465
7237501190,20141010T000000,1780000,4,3.25,2,0,0,3,13,2004,0,98059,47.5303,-122.131,4890,13402,4890,0,5790,13539
7237501380,20150507T000000,1270000,4,3.5,2,0,0,3,10,2007,0,98059,47.531,-122.134,4640,13404,4640,0,4690,13590
7237550020,20140703T000000,1100000,4,3.75,2,0,0,3,11,2000,0,98053,47.6567,-122.004,5070,60123,5070,0,4920,101930
7254000050,20150224T000000,596000,3,2.5,2,0,0,3,8,2001,0,98005,47.5878,-122.165,1730,2631,1730,0,1730,2751
7254200040,20150316T000000,345000,2,1,1,0,0,3,6,1904,0,98144,47.6013,-122.299,960,2700,780,180,1400,3000
7276100282,20140729T000000,320000,3,1.75,1,0,0,3,8,1942,0,98133,47.7599,-122.343,2300,12000,1770,530,2030,6000
7278100690,20140918T000000,580000,3,1.5,2,0,1,5,7,1952,0,98177,47.7716,-122.392,1860,7190,1860,0,1670,5525
7280300375,20150122T000000,536000,5,2.25,1,0,1,3,8,1965,0,98177,47.7772,-122.387,2650,9140,1350,1300,2700,7800
7282300125,20141112T000000,330000,3,1,1,0,0,3,6,1953,0,98133,47.7617,-122.357,980,7000,980,0,1220,7000
7283900045,20150428T000000,549950,3,2.5,2,0,0,3,8,1996,0,98133,47.7655,-122.35,2160,6288,2160,0,1830,7600
7283900306,20150417T000000,400000,3,2.5,3,0,0,3,8,2007,0,98133,47.7634,-122.35,1910,4408,1910,0,1910,8154
7284900460,20141120T000000,890000,4,2.5,2,0,0,3,8,2014,0,98177,47.7698,-122.384,3370,7200,3370,0,1880,7200
7292700005,20141014T000000,485000,4,1.75,1,0,0,4,8,1959,0,98177,47.7719,-122.361,3220,7392,2010,1210,1660,8363
7298030210,20141223T000000,445000,3,2.5,2,0,0,3,10,1988,0,98023,47.3043,-122.343,2790,16173,2790,0,2890,11632
7300200290,20140506T000000,650000,5,3.5,2,0,0,4,8,1983,0,98075,47.5741,-122.05,3480,36615,2490,990,2540,35910
7300200400,20141105T000000,682000,4,2.25,2,0,0,4,8,1980,0,98075,47.5751,-122.049,2450,34092,2450,0,2410,35378
7300400170,20140910T000000,334000,4,2.5,2,0,0,3,8,1998,0,98092,47.3321,-122.172,2310,6200,2310,0,2480,6200
7300400200,20141119T000000,352000,4,2.5,2,0,0,3,9,1998,0,98092,47.3325,-122.171,2650,6366,2650,0,2650,6200
7304300906,20140613T000000,304000,3,1,1.5,0,0,4,6,1947,0,98155,47.7467,-122.319,1280,8184,1280,0,1120,8184
7304301005,20140523T000000,350000,3,1,1,0,0,4,7,1947,0,98155,47.7467,-122.321,1010,11244,1010,0,1220,11242
7304301045,20150203T000000,257000,2,1,1,0,0,4,6,1947,0,98155,47.7482,-122.321,770,11084,770,0,1010,11084
7304301300,20140702T000000,300000,2,1,1,0,0,3,6,1947,0,98155,47.7461,-122.322,1010,11919,1010,0,1220,11240
7305300045,20140707T000000,320000,3,1,1,0,0,4,6,1948,0,98155,47.7552,-122.327,1560,7552,910,650,1200,8152
7308600010,20140616T000000,749995,4,3.25,2,0,0,3,9,2014,0,98011,47.776,-122.173,3430,9870,3430,0,3360,9724
7312900060,20140603T000000,235000,2,1,1,0,0,4,6,1947,0,98126,47.5534,-122.375,720,4840,720,0,1510,4840
7325600160,20140604T000000,299000,1,0.75,1,0,0,3,4,1967,0,98014,47.675,-121.854,560,12120,560,0,1300,19207
7327500270,20140925T000000,445000,3,2.25,1,0,0,3,7,1984,0,98045,47.4813,-121.735,1190,13630,1190,0,1630,14405
7331900290,20140731T000000,230000,4,1.5,1,0,0,4,7,1960,0,98002,47.3136,-122.208,1520,8800,1520,0,1370,8800
7334501240,20140519T000000,280000,3,2.5,2,0,0,3,8,1993,0,98045,47.4639,-121.744,1270,9675,1270,0,1270,11700
7334600030,20141014T000000,280000,3,2.25,2,0,0,3,7,1992,0,98045,47.4687,-121.749,1360,9600,1360,0,1200,10400
7334600730,20141211T000000,259000,4,1.75,2,0,0,3,7,1979,0,98045,47.4694,-121.745,1580,8856,1580,0,1390,9490
7335400400,20150410T000000,176250,4,2,1,0,0,4,7,1966,0,98002,47.3056,-122.217,1440,6702,1440,0,1030,6702
7338200170,20150422T000000,600000,4,2.5,2,0,2,3,9,1992,0,98045,47.4815,-121.714,2710,35009,2710,0,2330,35040
7338220120,20141015T000000,260000,4,2.5,2,0,0,3,8,2006,0,98002,47.3363,-122.217,2150,3721,2150,0,2150,3721
7338402850,20141126T000000,250000,4,3,2,0,0,3,7,2000,0,98108,47.5333,-122.294,1800,2500,1800,0,1830,6900
7340601063,20140903T000000,295500,3,1.75,1.5,0,0,3,6,1933,1989,98168,47.4817,-122.28,1590,41550,1290,300,2990,6464
7346600092,20140730T000000,327200,2,2,1,0,0,4,6,1942,1983,98168,47.4831,-122.296,1440,8425,1440,0,1430,12037
7348200195,20141209T000000,173250,3,1,1.5,0,0,3,7,1936,0,98168,47.4776,-122.279,990,12696,990,0,1260,8937
7349400610,20140812T000000,305000,4,2.25,2,0,0,4,7,1978,0,98002,47.3215,-122.204,2050,12581,2050,0,1620,7400
7349620030,20140722T000000,272000,4,2.25,2,0,0,3,7,1998,0,98002,47.285,-122.201,2115,6234,2115,0,2440,6366
7351000160,20140708T000000,332000,3,2.25,1,0,0,3,9,1979,0,98001,47.3524,-122.285,2120,14915,1720,400,2320,13100
7355700171,20140610T000000,1230000,4,2.5,2,0,0,3,9,2001,0,98040,47.5934,-122.244,3040,7000,3040,0,2320,17511
7374600060,20150109T000000,550000,3,2,1,0,0,4,7,1960,0,98007,47.5953,-122.14,1810,12825,1810,0,1490,10800
7376300085,20150505T000000,530000,3,1.75,1,0,0,3,7,1959,0,98008,47.6353,-122.123,1430,10350,1430,0,1890,10350
7379600240,20140714T000000,615000,3,1.75,1,0,0,4,8,1962,0,98007,47.5893,-122.15,1950,8480,1250,700,1740,8480
7385300020,20140613T000000,725000,5,2.5,1,0,0,4,8,1968,0,98007,47.6205,-122.148,3210,12000,1830,1380,2450,12000
7397300170,20140530T000000,3710000,4,3.5,2,0,2,4,12,2000,0,98039,47.6395,-122.234,5550,28078,3350,2200,2980,19602
7399100040,20150309T000000,185000,3,1.5,2,0,0,3,8,1966,0,98055,47.4658,-122.191,1200,1848,1200,0,1270,1848
7399800110,20141209T000000,565000,4,2.75,1.5,0,0,4,9,1983,0,98072,47.7484,-122.111,1960,48787,1960,0,1970,36425
7418000020,20140724T000000,305000,3,1.75,1,0,0,4,7,1976,0,98059,47.479,-122.132,1400,10350,1400,0,1780,10457
7424700145,20140730T000000,1190000,3,3.5,3,0,0,3,10,2008,0,98122,47.6162,-122.288,3380,3333,2800,580,2790,5000
7436500060,20141020T000000,562000,4,2.25,1,0,0,3,8,1974,0,98033,47.672,-122.169,2170,7007,1540,630,2040,7700
7437100770,20140521T000000,275000,3,2.5,2,0,0,3,7,1993,0,98038,47.3491,-122.029,2030,6326,2030,0,1810,6825
7445000115,20140527T000000,725000,3,1.5,1.5,0,2,3,7,1940,0,98107,47.6567,-122.358,2500,4774,1450,1050,1300,4000
7452500190,20141016T000000,345000,3,1.75,1,0,0,4,6,1950,0,98126,47.5194,-122.375,710,5050,710,0,900,5050
7452500315,20141220T000000,285000,2,1,1,0,0,3,6,1951,0,98126,47.5202,-122.373,1210,4895,710,500,1100,6000
7452500770,20140908T000000,267500,2,1,1,0,0,5,6,1951,0,98126,47.5201,-122.372,960,5150,960,0,1010,5000
7454000030,20140816T000000,250000,2,1,1,0,0,5,6,1942,0,98126,47.5172,-122.375,740,6840,740,0,740,6840
7454000315,20150424T000000,299500,2,1,1,0,0,3,6,1942,0,98126,47.5158,-122.376,740,6300,740,0,740,6300
7454001120,20141212T000000,285950,2,1,1,0,0,5,6,1942,0,98146,47.5122,-122.374,710,7120,710,0,1100,7020
7461420210,20150223T000000,275000,3,1.75,1,0,0,3,7,1979,0,98058,47.4265,-122.148,1290,9760,1290,0,1410,8034
7461420230,20150325T000000,336500,4,1.75,1,0,0,4,7,1979,0,98058,47.4267,-122.148,1760,7268,1080,680,1830,8786
7468900235,20141022T000000,163500,3,1,1,0,0,4,7,1954,0,98002,47.2979,-122.223,940,7200,940,0,1090,7800
7468900270,20140729T000000,140000,3,1,1,0,0,4,7,1955,0,98002,47.2975,-122.223,1090,10114,1090,0,1380,7800
7491010060,20141022T000000,730000,4,3.5,2,0,0,3,10,2001,0,98034,47.7196,-122.223,3370,5638,2250,1120,3080,7200
7503000050,20140807T000000,390000,3,2.5,1,0,0,3,7,1991,0,98028,47.7381,-122.223,1690,10113,1310,380,1690,10113
7504000510,20150402T000000,750000,5,2.75,1,0,0,3,10,1976,0,98074,47.6318,-122.058,3330,12408,1740,1590,2780,12000
7504001320,20141121T000000,570000,3,2.5,1,0,0,3,9,1990,0,98074,47.6285,-122.054,2420,11953,2420,0,2420,12215
7504020960,20150107T000000,879900,4,2.75,1,0,0,3,10,1979,0,98074,47.6319,-122.05,3580,12000,1840,1740,2910,12428
7504030090,20140601T000000,660000,4,1.75,2,0,0,4,10,1978,0,98074,47.6348,-122.06,2780,9900,2780,0,2600,12000
7504030220,20141008T000000,712000,4,2.25,1,0,0,3,10,1979,0,98074,47.6351,-122.06,2450,11960,2450,0,2600,11960
7504400290,20150305T000000,599000,5,2.5,2,0,0,3,8,1978,0,98074,47.624,-122.048,3470,12003,3470,0,2220,12283
7508200080,20150410T000000,461000,4,2.75,1,0,0,4,7,1964,0,98133,47.7589,-122.354,1700,7495,1200,500,1650,7495
7511000050,20150302T000000,1100000,5,2.75,1,0,0,4,10,1963,0,98040,47.5476,-122.219,2890,22547,2150,740,3010,17809
7511200020,20140829T000000,509900,3,1.75,1,0,0,3,8,1984,0,98053,47.6546,-122.049,1690,53578,1690,0,2290,52707
7511200190,20140910T000000,580000,4,2.25,2,0,0,4,8,1980,0,98053,47.6555,-122.042,2570,36465,2570,0,2390,41454
7511800070,20140821T000000,264000,3,1.5,1,0,0,4,7,1962,0,98003,47.3366,-122.306,1820,10608,1820,0,1380,8976
7517500085,20150425T000000,712500,3,1.75,1.5,0,0,3,7,1914,0,98103,47.6631,-122.357,1770,2800,1770,0,1630,3254
7518500855,20150504T000000,658600,4,2,1.5,0,0,4,7,1945,0,98117,47.6826,-122.378,1400,4690,1400,0,1400,4690
7518500985,20140903T000000,591500,4,2.5,1.5,0,0,4,7,1912,0,98117,47.6825,-122.379,1690,4080,1140,550,1600,4590
7518501025,20150327T000000,580000,3,1.75,1,0,0,3,7,1908,1965,98117,47.6831,-122.379,1970,5100,1130,840,1250,4080
7518501140,20150113T000000,300000,3,2,2,0,0,3,7,1987,0,98117,47.6821,-122.378,1260,2550,1260,0,1590,3825
7518503065,20140623T000000,335000,1,1,1,0,0,3,6,1907,0,98117,47.6821,-122.38,720,5100,720,0,1320,5100
7518505345,20141229T000000,550000,2,1,1,0,0,4,7,1924,0,98117,47.6765,-122.384,950,4080,950,0,1120,4080
7518506715,20140506T000000,979000,3,2.5,3,0,0,3,10,2014,0,98117,47.6797,-122.385,2690,4047,2690,0,2040,5000
7518506717,20140917T000000,959000,3,2.5,3,0,0,3,10,2014,0,98117,47.6799,-122.385,2830,3750,2830,0,1780,5000
7519001990,20141027T000000,361500,2,1,1,0,0,4,6,1909,0,98117,47.6842,-122.365,840,3860,840,0,1390,3860
7520000616,20150309T000000,325000,4,2.5,1,0,0,3,7,1993,0,98146,47.4962,-122.349,2090,7434,1090,1000,1260,8404
7520000695,20150421T000000,251000,3,1,1,0,0,3,6,1921,0,98146,47.496,-122.349,840,4495,840,0,1260,7434
7522600030,20140826T000000,251000,3,2,1,0,0,4,7,1967,0,98198,47.368,-122.315,1300,8400,1300,0,1300,7500
7522600110,20141229T000000,275000,3,2,1,0,0,4,7,1967,0,98198,47.3662,-122.315,1540,10410,1540,0,1590,7725
7523700305,20141012T000000,243400,4,1.5,2,0,0,4,7,1959,0,98032,47.3782,-122.304,1730,7464,1730,0,1370,7860
7524400250,20141124T000000,589950,3,2,2,0,0,4,8,1982,0,98052,47.7035,-122.164,2080,12094,2080,0,2230,12204
7524950210,20150401T000000,910000,4,2.5,2,0,0,4,9,1986,0,98027,47.562,-122.081,2770,9798,2770,0,3040,11100
7524950830,20140527T000000,585000,3,1.75,1,0,0,4,8,1983,0,98027,47.5608,-122.082,1850,7735,1850,0,2220,7639
7524950870,20140519T000000,565000,4,2.25,2,0,0,4,8,1979,0,98027,47.5614,-122.082,2110,10698,2110,0,2220,8252
7525100520,20140502T000000,335000,2,2,1,0,0,3,8,1976,0,98052,47.6344,-122.107,1350,2560,1350,0,1790,2560
7525211520,20150318T000000,431000,3,2.5,2,0,0,3,8,1979,0,98052,47.6332,-122.108,1690,2752,1690,0,1690,2855
7525530100,20140908T000000,1020000,5,3.5,2,0,2,3,10,1990,0,98075,47.5618,-122.037,4180,17841,3160,1020,3260,12608
7525570020,20150421T000000,790100,4,2.5,2,0,0,3,8,1985,0,98052,47.6496,-122.114,2590,9341,2590,0,2280,9510
7527200110,20150218T000000,593700,3,2.5,2,0,0,3,8,1979,0,98075,47.59,-122.081,2000,22000,2000,0,2180,19800
7539900040,20140728T000000,625000,4,2.5,1,0,0,3,8,1977,2003,98052,47.6403,-122.105,1750,9000,1410,340,2120,9600
7548300326,20150220T000000,290000,4,2,1,0,0,3,7,1968,0,98144,47.5878,-122.312,1660,4788,1660,0,1150,5000
7549800543,20140612T000000,300000,3,3.25,2,0,0,3,7,2008,0,98108,47.5537,-122.313,1470,1235,1180,290,1470,1243
7549801395,20141113T000000,349950,4,1.5,1.5,0,0,3,7,1925,0,98108,47.5518,-122.311,1420,6720,1420,0,1560,5600
7549802600,20140528T000000,335000,4,2,1,0,0,5,6,1910,0,98108,47.55,-122.312,1480,3132,740,740,1480,6420
7569450480,20150317T000000,286000,3,2.5,2,0,0,3,8,2003,0,98042,47.3684,-122.123,1680,4226,1680,0,1800,5559
7570060290,20150304T000000,383000,4,2.5,2,0,0,3,9,2014,0,98038,47.3448,-122.024,2050,4953,2050,0,2340,6175
7571200110,20140728T000000,328000,2,1,1,0,0,3,6,1943,0,98116,47.5577,-122.391,700,4350,700,0,1620,5100
7575600100,20140502T000000,285000,3,2.5,1,0,0,4,8,1987,0,98003,47.3537,-122.303,2090,10834,1360,730,1750,8595
7575610250,20141014T000000,225000,3,2.25,1,0,0,3,8,1986,0,98003,47.3532,-122.304,1650,7739,1290,360,1650,6033
7575610760,20150507T000000,290000,3,2.25,2,0,0,4,8,1988,0,98003,47.3521,-122.302,1620,7772,1620,0,1710,6455
7576700131,20140714T000000,850000,3,2.25,2,0,0,4,8,1919,0,98122,47.617,-122.286,2220,3707,1620,600,2030,4850
7585000110,20150326T000000,201700,3,1,1,0,0,4,7,1967,0,98001,47.2956,-122.272,1010,9576,1010,0,1540,9576
7586200061,20150312T000000,375000,3,3.25,2,0,0,3,8,2005,0,98177,47.7032,-122.36,1280,1730,1090,190,1280,2121
7603100095,20141110T000000,1260000,3,3,2,0,3,3,10,1998,0,98116,47.562,-122.404,3230,8625,2220,1010,2330,6022
7604410030,20150121T000000,375000,4,2.75,1,0,0,3,7,1981,0,98106,47.5528,-122.356,1890,5240,980,910,1600,5240
7611200086,20140602T000000,686000,3,1.5,2,0,0,5,8,1961,0,98177,47.7145,-122.369,1840,9990,1840,0,2100,12474
7613700950,20140610T000000,1240000,5,3,2,0,0,3,9,1923,0,98105,47.6579,-122.277,2830,7500,2460,370,2900,5000
7614100020,20141017T000000,265000,3,2.5,1,0,0,4,7,1981,0,98042,47.3553,-122.149,1340,10290,1140,200,1760,7903
7618700112,20150210T000000,634000,3,1.75,2,0,0,4,7,1962,0,98177,47.7705,-122.371,2570,13000,2570,0,2570,8521
7625701891,20140806T000000,435000,3,1,1,0,0,4,6,1917,0,98136,47.5499,-122.391,1400,4800,700,700,1470,6000
7625702400,20140730T000000,355000,2,1,1,0,0,3,6,1916,0,98136,47.5491,-122.386,960,6250,960,0,1350,6250
7625702441,20140808T000000,377500,3,2.5,3,0,0,3,8,2006,0,98136,47.5491,-122.387,1350,886,1270,80,1350,886
7625702444,20140510T000000,394950,3,2.5,3,0,0,3,8,2006,0,98136,47.5491,-122.387,1350,1250,1270,80,1350,886
7625702451,20150106T000000,459000,3,2,2,0,0,3,8,2014,0,98136,47.5492,-122.387,1480,800,1000,480,1480,886
