id,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated
3904980320,3,2.5,2,0,0,3,8,1989,0
3904980360,3,2.5,2,0,0,3,8,1989,0
3905030330,3,2.25,2,0,0,3,8,1991,0
3905081070,4,2.5,2,0,0,3,8,1994,0
3905081530,4,2.75,2,0,0,4,8,1993,0
3905090230,4,2.5,2,0,0,3,9,1992,0
3905100310,4,2.5,2,0,0,3,8,1994,0
3905120610,4,2.5,2,0,0,3,8,1996,0
3908100020,4,1,1.5,0,0,5,7,1951,0
3914000095,5,2.5,1,0,3,4,8,1955,0
3915500045,3,1,1,0,0,4,6,1920,0
3918400097,4,1.75,1,0,2,4,8,1948,0
3935900232,3,1,1,0,0,2,6,1928,0
3937900120,4,3,2,0,0,4,7,1997,0
3943600140,4,2.5,2,0,0,3,8,2011,0
3949600090,3,1,1,0,0,4,7,1966,0
3955800080,5,1.5,1,0,0,3,7,1962,0
3959400135,2,1,1,0,0,3,8,1950,0
3959400345,4,1.5,1.5,0,0,4,8,1929,0
3964400470,3,1.5,1.5,0,0,3,7,1928,0
3971700390,3,1.5,1,0,0,4,7,1950,0
3971700560,5,2.5,1.5,0,0,3,7,1942,1970
3971700937,3,1.75,1,0,0,3,6,1947,0
3971700981,3,1.75,1.5,0,0,4,7,1962,0
3971701455,2,0.5,1,0,0,4,6,1945,0
3972900160,4,2,1,0,0,3,7,1977,0
3990200020,4,1.75,2,0,0,3,8,1991,0
3992700326,3,1,1,0,0,4,7,1954,0
3995700220,3,1,1,0,0,4,7,1948,0
3999200310,4,2.5,1,0,0,5,7,1962,0
4006000281,3,1.75,1,0,0,1,6,1918,0
4006000509,3,1,1,0,0,3,7,1964,0
4006000571,5,2.75,1,0,0,3,7,1970,0
4013200145,3,1,1,0,0,4,7,1959,0
4014400190,4,2.5,1.5,0,0,3,8,2000,0
4014400381,4,2.75,2,0,0,3,9,2014,0
4019300680,3,1.75,1,0,0,4,7,1952,0
4019300906,5,2.5,2,0,0,5,9,1958,0
4019301500,3,2.25,1,0,0,4,7,1958,0
4022900569,3,1.75,1,0,0,3,7,1978,0
4022900652,5,3.25,1,0,0,4,7,1965,0
4022906222,3,2.25,1,0,0,3,7,1976,0
4023500352,5,2.5,1,0,0,4,7,1962,0
4024100982,3,2,1,0,0,3,7,1989,0
4024101421,4,1,1.5,0,0,4,7,1955,0
4025300135,3,1.75,2,0,0,3,7,1949,0
4025300285,4,1,1.5,0,0,4,7,1946,0
4027700321,3,1.75,1,0,0,3,7,1959,0
4027700466,3,1,1,0,0,3,7,1957,0
4027700594,3,1.75,1,0,2,3,8,1983,0
4027700795,3,1,1,0,0,3,7,1968,0
4027701220,3,2,2,0,0,3,7,1933,1988
4028900048,3,1.75,1,0,0,4,8,1966,0
4031000520,1,2,1,0,0,4,7,1962,0
4036800770,4,1.5,1,0,0,3,7,1958,0
4037000840,3,2,1,0,0,4,7,1957,0
4037200665,3,1.75,1,0,0,3,7,1957,0
4037500335,4,2.25,1,0,0,4,7,1958,0
4037800015,5,2,1,0,0,4,7,1958,0
4037800020,5,1.5,1,0,0,4,7,1959,0
4038000055,3,1,1,0,0,4,7,1959,0
4038300070,3,1.5,1,0,0,3,7,1960,0
4038500210,4,2.75,2,0,0,3,8,1959,2007
4038700720,5,2.25,1,0,2,3,7,1960,0
4039300140,5,2.25,1,0,0,3,7,1962,0
4039300810,3,1,1,0,0,3,7,1962,0
4039500390,3,2.25,1,0,0,3,7,1961,0
4039700870,5,1.75,1,0,4,5,9,1966,0
4039800080,5,3.5,2,0,2,3,10,1984,0
4045500130,2,1,1,0,3,3,6,1949,1989
4045500715,1,1,1,0,0,4,6,1958,0
4046600070,3,3,2,0,0,3,11,1985,0
4046600320,3,2.25,2,0,0,3,7,1995,0
4046700110,3,1.75,1,0,0,3,7,1989,0
4047200065,4,1.75,1.5,0,0,3,7,1965,0
4051150070,3,1.5,2,0,0,3,7,2009,0
4054560140,3,2.5,1.5,0,0,3,10,1995,0
4054560170,4,2.5,2,0,0,3,10,1995,0
4058000010,4,1.5,1,0,0,3,7,1976,0
4058200915,3,1.75,1,0,2,3,7,1939,0
4058800215,3,3.75,1,0,2,3,8,1943,2007
4058801680,2,1,1,0,2,3,7,1947,0
4059400190,2,1,1,0,0,4,6,1944,0
4068300160,3,1.75,1,0,0,4,7,1977,0
4070700290,3,2.5,2,0,0,3,9,1996,0
4073200124,2,1,1,0,0,3,7,1949,0
4077800017,4,2.75,1.5,0,3,4,8,1947,0
4077800029,4,1.75,1.5,0,2,3,8,1941,0
4077800455,4,3,1,0,0,5,7,1947,0
4077800474,4,1.75,1,0,0,4,7,1939,1964
4083301645,3,1,1.5,0,0,3,7,1918,0
4083304190,1,2.5,2,0,0,3,7,1910,2004
4083306175,3,1.75,1,0,0,4,7,1926,0
4083306616,2,1.5,2,0,0,3,8,2008,0
4083800555,2,1,1.5,0,0,3,7,1910,1946
4083802195,2,2,1,0,0,2,7,1914,0
4099501215,3,2,1,0,0,4,7,1951,0
4100500070,5,4.5,2,0,0,3,10,2009,0
4101410050,4,1.75,1,0,0,3,8,1975,0
4104910040,4,2.5,2,0,0,3,9,1994,0
4107100204,4,3.25,1,0,4,4,10,1975,0
4109600055,5,2.5,2,0,0,5,8,1907,2004
4109600195,4,2.75,1.5,0,0,5,8,1908,0
4114601570,3,3.25,2,1,4,3,10,1941,2002
4123840310,3,2.5,2,0,0,3,8,1993,0
4124000320,3,2.25,1,0,0,3,8,1986,0
4128000020,4,2.5,2,0,0,3,8,1993,0
4131900066,3,3,2,1,4,4,11,1996,0
4136880140,4,2.75,2,0,0,3,8,1998,0
4136890560,4,2.5,2,0,0,3,8,1998,0
4137000070,3,2.5,2,0,0,3,8,1985,0
4137000280,3,2.5,1,0,0,3,8,1990,0
4137000590,4,2.25,2,0,0,4,8,1986,0
4137020360,3,2.5,2,0,0,3,8,1989,0
4139420190,4,5,1,0,4,3,12,1992,0
4139420640,4,3.5,1,0,4,3,12,1996,0
4139430250,4,3.5,2,0,3,4,11,1992,0
4139440360,4,2.5,2,0,0,3,9,1993,0
4139440730,4,2.5,2,0,0,3,9,1993,0
4139440830,5,2.75,2,0,0,3,10,1993,0
4139460290,3,2.5,2,0,0,3,10,1997,0
4139480350,4,4,3,0,2,3,12,2002,0
4139500080,4,4.25,2,0,3,3,12,1998,0
4139660040,5,3.5,2,0,0,5,10,1997,0
4139680070,5,3.5,2,0,0,3,9,2014,0
4139900180,4,2.5,1,0,0,3,13,1988,0
4139910160,5,3.25,2,0,0,3,12,1990,0
4139910250,4,3.75,2,0,0,4,12,1990,0
4140940150,4,2.75,2,0,0,3,8,2014,0
4141000060,4,2.5,2,0,0,4,11,1986,0
4141000490,4,2.5,2,0,0,4,11,1986,0
4141010110,4,3.5,2,0,0,4,11,1988,0
4141400030,4,1.75,1,0,0,4,8,1967,0
4142450480,3,2.5,2,0,0,3,7,2004,0
4151800375,2,1,1,0,1,4,6,1942,0
4154302075,2,1,1,0,0,2,6,1920,0
4157600120,5,2.5,1,0,0,3,7,1963,0
4164100160,4,1.75,1,0,0,3,7,1949,0
4167100240,3,1.75,1.5,0,0,4,6,1925,0
4167300350,4,1.75,1,0,0,3,7,1977,0
4172100200,3,1,1.5,0,0,3,7,1929,0
4174600072,4,3.5,2,0,0,4,8,1997,0
4178300080,4,2.5,1,0,0,4,9,1980,0
4178300130,7,3.5,2,0,0,4,9,1980,0
4178500100,3,2.25,2,0,0,4,7,1990,0
4180300050,4,3.5,1,0,1,3,7,1980,0
4187000660,4,2.5,2,0,0,3,7,2010,0
4191400090,4,1.5,2,0,0,3,7,1962,0
4191500130,5,2.75,1,0,0,4,7,1963,0
4197400043,3,1.5,1,0,0,4,7,1955,0
4202400078,2,1,1,0,0,3,7,1968,0
4204400175,5,3.5,2,0,3,3,8,1991,0
4206901505,2,1,1,0,0,3,7,1926,0
4216500020,5,2.75,2,0,0,3,9,2013,0
4217400185,4,2.75,1.5,0,0,3,9,1930,0
4217400540,5,2.25,2.5,0,0,3,8,1907,0
4217400680,4,3,1.5,0,0,5,8,1928,0
4217401180,3,2.5,1.5,0,0,4,9,1928,0
4217401240,3,2.5,1.5,0,0,4,8,1939,0
4217402115,6,4.75,1.5,1,4,5,11,1936,0
4217402162,3,2.25,1,0,1,3,10,1948,0
4221250320,4,2.5,2,0,0,3,8,2003,0
4222100280,3,2.75,1,0,0,3,7,1967,0
4223000280,4,1.75,1,0,0,3,7,1966,0
4229400015,3,1,1.5,0,0,3,7,1927,0
4232400400,4,2,2.5,0,0,4,9,1900,0
4232900250,2,1.5,1.5,0,0,3,7,1903,0
4232901120,3,1.5,2,0,0,3,8,1915,0
4232902595,3,1.5,2,0,0,3,9,1925,0
4232902615,3,1,2,0,0,3,7,1900,0
4233400400,3,2,1,0,0,3,7,1994,0
4235400097,3,2.25,2,0,0,3,7,2003,0
4235400186,3,1.75,1,0,0,3,7,1954,2003
4239400920,3,1,1,0,0,3,6,1969,0
4249000100,4,2.5,2,0,0,3,9,1989,0
4279200060,4,2.5,2,0,0,3,8,2000,0
4298100060,4,2.25,1,0,0,3,9,1993,0
4302200415,4,1.75,1,0,0,5,6,1947,0
4302200695,2,1,1,0,0,3,6,1943,0
4302201045,3,1,1.5,0,0,3,6,1910,0
4302201085,3,1,1,0,0,3,7,1946,0
4302700445,4,1.75,1,0,0,3,7,1960,0
4305200070,3,2.25,2,0,0,4,8,1985,0
4305600360,4,2.5,1,0,0,3,8,1962,2009
4307310400,3,2.5,2,0,0,3,7,2003,0
4307320230,4,2.5,2,0,0,3,7,2003,0
4309710250,4,2.5,2,0,3,3,9,2000,0
4310701330,3,1.5,1.5,0,0,4,6,1950,0
4310701575,3,3.25,3,0,0,3,8,2005,0
4310702440,3,2,2,0,0,3,7,1991,0
4310702787,3,3,3,0,0,3,8,2003,0
4312700340,4,1.5,1.5,0,0,4,6,1970,0
4315700390,1,1.5,1,0,0,3,7,1911,1948
4317700085,4,1,1.5,0,0,4,7,1920,0
4319200620,2,1,1.5,0,0,3,6,1917,0
4320200020,4,3,2,0,2,4,8,1922,0
4322200220,3,2.75,1.5,0,1,4,7,1910,0
4324200060,3,1.5,1,0,0,3,7,1970,0
4324500180,3,1,1,0,0,4,7,1959,0
4326000220,3,1,1.5,0,0,3,7,1961,0
4337000160,2,1,1,0,0,2,6,1943,0
4337600280,3,2,1,0,0,4,7,1943,0
4338800170,3,1,1,0,0,3,6,1944,0
4338800600,3,1,1.5,0,0,3,6,1944,0
4345000170,3,2.75,1,0,0,3,7,1995,0
4345300180,3,2,1,0,0,3,7,1994,0
4358700141,4,1.75,1,0,0,4,7,1956,0
4364200125,2,1.75,1,0,0,5,6,1948,0
4364700165,2,1,1,0,0,3,6,1944,0
4365200505,2,1,1,0,0,4,6,1925,0
4365200620,3,1,1,0,0,4,6,1923,0
4365200860,4,1,1.5,0,0,3,6,1954,0
4384000020,4,2.5,1,0,0,3,8,1970,0
4385700285,3,1.75,1,0,0,3,7,1941,0
4385700660,3,1.5,1.5,0,0,5,8,1927,0
4385701440,2,1.75,1,0,0,3,7,1940,0
4388000140,3,1,1,0,0,4,7,1971,0
4391600035,3,1.75,2,0,0,3,7,1934,1978
4395600060,2,2.5,2,0,0,5,9,1974,0
4397010140,3,2.5,2,0,2,3,9,1993,0
4397010350,4,2.5,2,0,2,3,9,1996,0
4399200245,4,2.25,1,0,0,4,8,1959,0
4401200010,4,2.75,2,0,0,3,10,1998,0
4406000390,3,1.5,1,0,0,3,7,1973,2013
4406000620,3,1,1,0,0,3,7,1981,0
4426600125,3,1,1.5,0,0,3,7,1952,0
4427100030,3,1.5,1,0,0,3,7,1953,0
4427100095,4,1.5,1,0,0,3,7,1953,0
4427100130,3,1,1,0,0,4,7,1953,0
4435000520,3,1,1,0,0,3,7,1942,2014
4440900040,4,1.75,1,0,0,5,7,1960,0
4442800012,3,2.5,3,0,0,3,8,2005,0
4442800040,3,2.25,1.5,0,0,4,7,1926,0
4443800545,2,2,1,0,0,4,7,1949,0
4443800545,2,2,1,0,0,4,7,1949,0
4443800705,3,1,1,0,0,3,7,1942,0
4443801340,3,1.75,1,0,0,4,7,1952,0
4443801495,5,1.5,1.5,0,0,4,7,1924,0
4449800345,3,2.5,2,0,0,3,8,1992,0
4473400045,3,2,1,0,1,5,7,1954,0
5000500055,2,1,1,0,0,4,6,1943,0
5007500120,4,2.75,2,0,0,3,7,2014,0
5009600070,4,2.5,2,0,0,3,7,2003,0
5014000215,2,1,1,0,0,4,7,1950,0
5014600440,5,2.75,2,0,0,3,9,2005,0
5015001680,4,1,1.5,0,0,1,7,1901,0
5016000315,1,1,1,0,0,3,7,1908,0
5016001285,4,3.25,2,0,0,4,8,1987,0
5016003230,2,1,1,0,2,3,7,1908,0
5017000470,6,4.5,2,0,0,3,10,2007,0
5021900160,4,1.75,1,0,0,5,6,1948,0
5021900265,4,2,1,0,0,4,7,1951,0
5029000120,3,2.25,1,0,1,4,7,1963,0
5029450110,3,1.5,1,0,0,4,7,1982,0
5029450200,3,1.5,1,0,0,4,7,1981,0
5035300090,4,1.75,1,0,0,4,7,1939,0
5045700400,5,2.75,2,0,0,3,8,2014,0
5054800110,5,2.25,2,0,0,3,7,1990,0
5062300280,3,1,1.5,0,0,3,5,1928,0
5070000100,3,1.5,1,0,0,4,7,1962,0
5070000120,3,1.5,1,0,0,4,7,1962,0
5075400035,1,1,1,0,0,3,6,1928,0
5078400215,5,4.75,2,0,0,3,10,2008,0
5088500210,4,2.75,1,0,0,4,9,1989,0
5095400630,4,1.75,1,0,0,3,7,1977,0
5095401360,3,2.5,1,0,0,5,8,1978,0
5100400241,2,1,3,0,0,3,7,2011,0
5100400244,2,1,2,0,0,3,7,2011,0
5100400315,2,1,1,0,2,3,7,1940,0
5100402310,2,1,1,0,2,4,8,1951,0
5100402606,3,1.75,1,0,0,4,7,1950,0
5100402644,4,1.5,1.5,0,0,4,7,1945,0
5100403754,3,1,1,0,0,4,6,1922,0
5101400461,4,2,1,0,0,3,7,1959,0
5101403915,2,1,1,0,0,3,6,1945,0
5101404555,2,1,1,0,0,3,7,1930,1973
5101405335,3,1.5,1,0,0,3,7,1941,0
5101405338,3,1.75,1,0,0,3,7,1922,0
5101405604,1,1,1,0,0,3,6,1947,0
5101406384,4,1.5,1.5,0,0,4,9,1930,0
5101406536,2,1,1,0,0,4,7,1951,0
5102400035,3,1,1,0,0,3,8,1931,0
5103900045,3,1.75,1,0,0,3,7,1959,0
5104511840,4,3,2,0,0,3,8,2003,0
5104512060,4,3,2,0,0,3,8,2003,0
5104520620,4,2.5,2,0,0,3,7,2004,0
5104520640,4,2.5,2,0,0,3,7,2004,0
5104520720,4,2.5,2,0,0,3,7,2004,0
5104520810,3,2.5,2,0,0,3,8,2004,0
5104531700,4,2.5,2,0,2,3,9,2006,0
5104540360,4,2.5,2,0,0,3,10,2006,0
5104650020,3,2.5,2,0,0,3,8,1997,0
5112800042,5,2.75,1,0,0,5,8,1977,0
5112800190,3,1.5,1,0,0,4,7,1962,0
5113400113,4,2.25,1,0,0,5,7,1947,0
5125400385,4,1.75,1.5,0,0,4,6,1938,0
5126300060,3,2.5,2,0,0,3,8,2005,0
5126310470,4,2.75,2,0,0,3,8,2005,0
5127000420,3,1.5,1,0,0,4,7,1966,0
5132000140,6,1,1.5,0,0,3,6,1931,0
5132000140,6,1,1.5,0,0,3,6,1931,0
5137300130,4,2.5,1,0,0,4,9,1968,0
5137800130,4,2.5,2,0,0,3,8,2006,0
5147600105,2,1,1,0,0,3,6,1953,0
5151800045,5,2.75,1,0,2,5,9,1975,0
5152000030,5,2.5,1,0,0,3,8,1962,0
5152920170,5,2.5,1,0,2,4,9,1976,0
5152960080,3,2.75,1,0,3,4,8,1977,0
5153200030,2,2.25,1,0,2,3,8,1987,0
5153200486,5,1.75,1,0,0,3,7,1955,0
5201000030,4,2.5,2,0,0,3,8,1995,0
5201810060,4,2.5,2,0,0,3,8,1995,0
5205000020,4,2.5,2,0,0,3,8,1988,0
5205000250,3,2.5,2,0,0,3,8,1990,0
5209200010,3,1.5,1,0,0,3,7,1962,0
5210200077,4,2.5,2,0,0,3,9,2001,0
5220300140,2,1,1,0,0,5,6,1948,0
5245400030,4,1,1,0,0,3,7,1955,0
5248800440,2,1,1,0,0,3,6,1942,0
5249800345,3,1.5,2,0,0,4,7,1907,0
5249800729,6,3.5,2,0,2,3,8,1969,0
5249802424,2,1,1,0,0,5,6,1949,0
5249802460,3,1,1,0,0,3,7,1964,0
5249804760,2,1,1,0,0,3,6,1917,0
5249805090,4,1.5,1.5,0,3,3,8,1926,0
5276200020,5,2.5,2,0,0,3,9,2014,0
5282200015,5,3,1.5,0,0,5,7,1926,0
5288200225,3,2,2,0,2,3,7,1988,0
5297200089,2,1.75,1,0,0,3,6,1948,2002
5309101395,2,1,1,0,0,3,7,1904,0
5315101728,4,3,1,0,0,3,7,1943,2000
5316101075,7,3,2.5,0,0,4,10,1910,0
5318100504,2,2,1,0,0,4,6,1924,0
5318100935,3,2,2,0,0,3,8,1900,1988
5332200405,4,2.5,2,0,0,5,8,1938,0
5335700110,3,1,1,0,0,4,7,1961,0
5347200060,2,1,1,0,0,3,6,1947,0
5347200070,3,1,1,0,0,3,6,1947,0
5347200162,2,1.5,2,0,0,3,7,2007,0
5347200220,2,1,1,0,0,3,6,1947,0
5351200265,4,3.25,2,0,2,5,9,1913,0
5351200280,4,2.5,2,0,0,3,9,1988,0
5363200180,4,2,1,0,0,4,7,1947,0
5366200210,3,2.5,2,0,0,3,7,1991,0
5379804537,3,2.25,1,0,0,3,7,1986,0
5379805910,5,2.75,1,0,0,5,7,1963,0
5379806590,3,1.5,1,0,0,3,7,1956,0
5381000072,5,3,1,0,0,3,8,2005,0
5381600110,4,2,1.5,0,0,3,6,1947,0
5393601050,4,2,1,0,0,5,7,1959,0
5409000110,6,4.5,2,0,0,3,7,1989,0
5409800110,4,2.5,2,0,0,3,8,2004,0
5415000240,4,1.75,1,0,0,4,7,1968,0
5415350770,4,2.5,2,0,0,4,9,1993,0
5416510530,4,2.5,2,0,0,3,8,2005,0
5417600130,2,1,1,0,0,3,5,1923,0
5417600130,2,1,1,0,0,3,5,1923,0
5417600200,3,1.75,1.5,0,0,3,6,1929,0
5419000050,4,2.5,2,0,0,3,8,2005,0
5422420470,3,2.5,2,0,0,3,7,1990,0
5422430320,4,2.5,2,0,0,3,7,1989,0
5422500220,4,2.5,1,0,0,4,7,1973,0
5423600080,3,2.5,2,0,0,3,8,1987,1999
5445300050,3,2.25,1.5,0,0,4,8,1930,0
5451200370,4,2.25,2,0,0,4,9,1968,0
5451200530,4,2.25,2,0,0,4,8,1972,0
5451200600,5,3.25,2,0,0,5,8,1972,0
5452301785,4,4.25,2,0,3,3,10,2004,0
5452800495,5,2.5,1,0,0,4,8,1975,0
5454200080,4,1.75,1,0,0,4,9,1963,0
5456000110,5,3,1,0,0,4,8,1979,0
5457300696,3,2.5,2,0,2,3,9,2002,0
5457800930,2,2.25,2,0,2,5,10,1900,0
5459300040,4,2.5,1,0,0,3,8,1958,0
5462100240,3,1,1,0,0,3,7,1966,0
5466400550,3,1.75,1,0,0,3,7,1983,0
5467500040,4,1.75,1,0,0,4,7,1962,0
5468730030,3,2,1,0,0,3,7,1993,0
5468770250,4,2.5,2,0,0,3,8,2003,0
5469300270,3,1.75,1,0,0,4,7,1975,0
5469500580,3,1.75,1,0,0,4,9,1973,0
5469502660,4,2.25,1,0,0,4,8,1977,0
5476200123,4,2,1,0,0,3,7,1974,0
5476200160,3,1,1,0,0,3,7,1980,0
5490210320,5,2.5,1,0,0,4,7,1977,0
5490700085,5,2,1,0,0,3,7,1956,0
5493100366,5,3.5,2,0,2,4,11,1978,0
5500100120,4,1.75,1,0,0,4,8,1965,0
5505700055,5,3,1,0,0,3,7,1950,0
5506500070,3,2.25,1,0,0,3,9,1989,0
5515600087,3,1.5,1,0,0,3,7,1967,0
5528600005,2,2.5,2,0,0,3,7,2014,0
5535600150,4,2.5,2,0,0,3,9,2001,0
5538300225,4,1.75,1,0,0,3,7,1956,0
5547700270,4,2.5,2,0,0,3,2000,9,0
5553300375,3,3.5,2,0,3,3,11,1996,2006
5556300114,3,1.75,1,0,2,3,10,1980,0
5556800150,4,2,1,0,0,3,7,1967,0
5557700210,3,1,1,0,0,4,7,1966,0
5559200020,3,2,1,0,0,3,7,1939,1991
5559900080,4,2.25,2,0,0,3,7,1993,0
5561400260,5,3.5,2,0,0,3,9,2002,0
5561710110,3,2.25,1,0,0,5,7,1979,0
5561720180,3,2.25,1,0,0,3,7,1981,0
5583200810,2,1.5,2,0,0,3,7,1910,0
5589300435,4,1,1.5,0,0,3,7,1950,0
5589300715,3,2,1.5,0,0,3,8,1939,2006
5592900015,3,1,1,0,2,4,8,1958,0
5592900230,3,1,1,0,2,4,7,1956,0
5603800110,4,2.25,2,0,0,4,8,1965,0
5608000080,4,2.5,2,0,2,3,10,1995,0
5608010050,4,2.5,2,0,0,3,9,1996,0
5611500100,4,2.5,2,0,0,3,10,1999,0
5615100330,4,2,1,0,0,3,7,1975,0
5631500868,4,3.5,2,0,0,3,8,1996,0
5634500179,4,1.5,1,0,0,3,7,1967,0
5634500234,3,2.5,2,0,0,3,8,2013,0
5637500070,3,2.5,2,0,0,3,8,2006,0
5648600190,3,2.5,2,0,0,3,7,1995,0
5649600435,5,2,1,0,0,3,7,1952,2000
5652600065,5,1.75,1.5,0,0,5,7,1922,0
5652600185,3,1.75,2,0,0,5,8,1923,0
5676000008,3,2.5,3,0,0,3,7,2007,0
5679501310,3,1.75,1,0,0,3,8,1956,0
5693500846,3,1.75,3,0,0,3,8,2007,0
5694000710,3,1,1.5,0,0,1,6,1900,0
5694001061,3,3.5,2,0,0,3,8,1999,0
5694500200,4,3,2.5,0,0,5,9,1900,0
5695000142,2,1.5,3,0,0,3,8,2008,0
5695000270,3,2.25,3,0,0,3,8,2014,0
5700001920,4,2,2,0,0,4,8,1922,0
5700002325,3,1.75,1,0,0,5,7,1917,0
5700003810,4,2.25,2,0,0,3,10,1928,0
5701800030,4,2.5,2,0,0,3,9,1985,0
5702450250,3,2,1,0,3,3,6,1993,0
5703500130,3,1,1,0,0,3,7,1981,0
5706300020,3,2.25,2,0,0,3,7,1987,0
5708500208,2,1.5,1,0,0,4,6,1909,0
5708500315,5,2,1.5,0,0,5,7,1926,0
5710610250,5,3.25,2,0,0,3,8,1975,0
5726500130,4,1.75,1,0,0,3,7,1974,0
5728000060,3,1.75,1,0,0,4,8,1973,0
5739600427,3,1.75,1,0,0,3,7,1955,0
5742600115,4,2,1.5,0,0,4,7,1916,0
6002400030,4,1.75,1,0,0,3,7,1959,2014
6003500749,2,2.25,3,0,0,3,9,2007,0
6004510240,4,2.5,2,0,0,3,8,1998,0
6018500120,2,1,1,0,0,5,6,1930,1990
6021503885,2,1,1,0,0,3,7,1940,0
6031400094,5,3,1,0,0,3,7,2014,0
6052400975,3,1,1,0,1,3,7,1954,0
6052401215,2,1,1,0,2,5,6,1917,0
6056100293,3,2.5,2,0,0,3,7,2007,0
6056111063,3,1.75,2,0,0,3,8,2014,0
6067900640,3,2,1,0,0,4,8,1977,0
6071000030,5,2.75,1,0,0,4,9,1975,0
6071200195,4,2.5,1,0,0,4,8,1959,0
6072100790,5,2.25,2,0,0,4,8,1973,0
6072400280,4,2.5,1,0,0,5,8,1972,0
6072400820,3,1.75,1,0,0,5,8,1969,0
6072650250,4,2.25,1,0,0,4,8,1965,0
6072650290,3,1.75,1.5,0,0,4,8,1965,0
6072700110,4,2.75,1,0,0,3,8,1965,0
6072760360,4,2.25,1,0,0,4,8,1975,0
6072800170,4,4,1,0,0,4,10,1961,0
6073300750,5,2.75,1,0,0,5,8,1967,0
6073500160,3,1,1,0,0,3,7,1947,0
6075000050,4,1.75,1,0,0,4,7,1967,0
6083000123,3,1,1,0,0,3,6,1942,0
6084600660,3,2.5,2,0,0,3,7,1987,0
6084601060,3,2.5,1,0,0,3,7,1986,0
6116500341,4,1.5,1,0,0,4,7,1950,0
6117500160,3,1.5,1,0,3,3,8,1954,0
6117500430,5,3.5,1,0,2,4,9,1988,0
6117500460,4,2.5,1,1,4,3,9,1956,0
6118600045,4,2,1,0,2,4,8,1957,0
6119700150,4,2.5,1,0,1,3,9,1988,0
6121000110,3,1.5,1,0,0,3,7,1960,0
6121800060,3,1.5,1,0,0,3,7,1954,0
6121800065,3,1.75,1,0,0,5,7,1954,0
6127000480,5,3.5,2,0,0,3,8,2003,0
6127011000,4,2.5,2,0,0,3,7,2005,0
6127600110,4,2,1.5,0,0,3,7,1945,0
6131600060,3,1,1,0,0,4,6,1953,0
6131600285,4,1,1.5,0,0,4,6,1954,0
6132600221,2,1,1,0,0,3,7,1945,0
6132600380,3,1.5,1,0,0,4,7,1943,0
6134500220,3,2.5,2,0,0,3,8,2002,0
6140100022,3,3.25,2,0,0,3,8,2000,0
6140100028,3,1.75,2,0,0,3,8,2006,0
6141100065,3,1,1,0,0,5,8,1937,0
6145600040,3,3.25,3,0,0,3,8,2007,0
6145600285,2,1,1,0,0,4,6,1916,0
6145600557,2,1.5,2,0,0,3,7,2004,0
6145600900,2,2.5,2,0,0,3,8,2008,0
6145601995,3,1.5,1,0,0,4,6,1927,0
6145602355,4,1,1.5,0,0,4,7,1928,0
6147650280,4,2.5,2,0,0,3,7,2006,0
6147650430,4,2.5,2,0,0,3,7,2005,0
6149700380,2,1,1,0,0,3,7,1950,0
6149700405,1,1,1,0,0,4,6,1947,0
6150200180,2,1,1,0,0,3,7,1948,0
6150200280,2,1,1.5,0,0,4,7,1943,0
6150200435,2,0.75,1,0,0,4,5,1931,0
6151800300,3,1.75,1,0,0,4,7,1948,1983
6163900032,2,1,1,0,0,3,6,1947,0
6163900301,4,1,1,0,0,3,7,1953,0
6163901261,4,1,1.5,0,0,3,7,1946,0
6163901380,2,1,1,0,0,5,6,1950,0
6163901381,3,1,1,0,0,5,6,1951,0
6163901433,4,2.25,1,0,0,3,7,1959,0
6169901185,5,3.5,3,0,2,3,10,2015,0
6169901197,3,1.5,2,0,2,5,8,1917,0
6178930340,4,3,2,0,0,3,8,1981,0
6181700625,4,2,1.5,0,2,4,7,1948,0
6190500340,4,2.5,2,0,0,3,9,1998,0
6190701146,6,2.5,1,0,0,5,7,1955,0
6192410280,5,3.5,2,0,0,3,9,2005,0
6192410760,4,2.5,2,0,0,3,9,2004,0
6197800045,3,1,1,0,0,3,7,1954,0
6204050080,3,2.5,2,0,0,3,8,2006,0
6204400130,3,1.75,1,0,0,3,7,1976,0
6206100030,3,1,1,0,0,4,7,1953,0
6300000226,4,1,1.5,0,0,3,7,1933,0
6300500275,3,1,1,0,0,4,7,1926,0
6300500477,3,2.5,3,0,0,3,8,2014,0
6300500505,3,1,1,0,0,3,6,1943,0
6303400475,4,1,1,0,0,3,6,1971,0
6303401050,3,0.75,1,0,0,3,6,1945,0
6303401365,3,1,1,0,0,3,7,1962,0
6308000010,3,2.5,2,0,0,3,9,2001,0
6326000130,3,3.5,2,0,0,3,8,1992,0
6362900171,3,3.5,2,0,0,3,8,2014,0
6365900065,2,1,1,0,0,3,7,1948,0
6371000148,2,1.5,2,0,0,3,8,2008,0
6377200010,4,3,1.5,0,0,5,11,1976,0
6378500230,4,1.75,1,0,0,4,7,1941,0
6381500110,3,1,1,0,0,4,7,1956,0
6381500170,2,1,1,0,0,3,6,1936,0
6383000690,3,2.25,1,0,0,4,8,1961,0
6383000825,2,1,1,0,0,4,8,1959,0
6386600130,3,1.5,1,0,0,4,7,1968,0
6388910360,3,2.5,1,0,0,3,8,1989,0
